track,fpr,tpr
bow,0.4669312169312169,0.5379696243005595
bow,0.46825396825396826,0.5379696243005595
bow,0.46825396825396826,0.5403677058353318
bow,0.4722222222222222,0.5403677058353318
bow,0.4722222222222222,0.5411670663469225
bow,0.47354497354497355,0.5411670663469225
bow,0.47354497354497355,0.5419664268585132
bow,0.4748677248677249,0.5419664268585132
bow,0.4748677248677249,0.5443645083932853
bow,0.4775132275132275,0.5443645083932853
bow,0.4775132275132275,0.5451638689048761
bow,0.4801587301587302,0.5451638689048761
bow,0.4801587301587302,0.5491606714628298
bow,0.48544973544973546,0.5491606714628298
bow,0.48544973544973546,0.5507593924860112
bow,0.4880952380952381,0.5507593924860112
bow,0.4880952380952381,0.5531574740207834
bow,0.49074074074074076,0.5531574740207834
bow,0.49074074074074076,0.5539568345323741
bow,0.49206349206349204,0.5539568345323741
bow,0.49206349206349204,0.5555555555555556
bow,0.4933862433862434,0.5555555555555556
bow,0.4933862433862434,0.5579536370903277
bow,0.4947089947089947,0.5579536370903277
bow,0.4947089947089947,0.5619504396482814
bow,0.49603174603174605,0.5619504396482814
bow,0.49603174603174605,0.5651478816946442
bow,0.4973544973544973,0.5651478816946442
bow,0.4973544973544973,0.5667466027178257
bow,0.5,0.5667466027178257
bow,0.5,0.5675459632294164
bow,0.5013227513227513,0.5675459632294164
bow,0.5013227513227513,0.5707434052757794
bow,0.5052910052910053,0.5707434052757794
bow,0.5052910052910053,0.5715427657873701
bow,0.5079365079365079,0.5715427657873701
bow,0.5079365079365079,0.5731414868105515
bow,0.5092592592592593,0.5731414868105515
bow,0.5092592592592593,0.5771382893685052
bow,0.5105820105820106,0.5771382893685052
bow,0.5105820105820106,0.5779376498800959
bow,0.5119047619047619,0.5779376498800959
bow,0.5119047619047619,0.580335731414868
bow,0.5132275132275133,0.580335731414868
bow,0.5132275132275133,0.5811350919264588
bow,0.5158730158730159,0.5811350919264588
bow,0.5158730158730159,0.5819344524380495
bow,0.5185185185185185,0.5819344524380495
bow,0.5185185185185185,0.583533173461231
bow,0.5198412698412699,0.583533173461231
bow,0.5198412698412699,0.5859312549960032
bow,0.5211640211640212,0.5859312549960032
bow,0.5211640211640212,0.586730615507594
bow,0.5238095238095238,0.586730615507594
bow,0.5238095238095238,0.5875299760191847
bow,0.5251322751322751,0.5875299760191847
bow,0.5251322751322751,0.5883293365307753
bow,0.5264550264550265,0.5883293365307753
bow,0.5264550264550265,0.5915267785771383
bow,0.5277777777777778,0.5915267785771383
bow,0.5277777777777778,0.592326139088729
bow,0.5291005291005291,0.592326139088729
bow,0.5291005291005291,0.5931254996003198
bow,0.5357142857142857,0.5931254996003198
bow,0.5357142857142857,0.5947242206235012
bow,0.5370370370370371,0.5947242206235012
bow,0.5370370370370371,0.595523581135092
bow,0.5383597883597884,0.595523581135092
bow,0.5383597883597884,0.5979216626698641
bow,0.5396825396825397,0.5979216626698641
bow,0.5396825396825397,0.5987210231814548
bow,0.544973544973545,0.5987210231814548
bow,0.544973544973545,0.6003197442046363
bow,0.5462962962962963,0.6003197442046363
bow,0.5462962962962963,0.6027178257394085
bow,0.5476190476190477,0.6027178257394085
bow,0.5476190476190477,0.6035171862509991
bow,0.5515873015873016,0.6035171862509991
bow,0.5515873015873016,0.6051159072741806
bow,0.5529100529100529,0.6051159072741806
bow,0.5529100529100529,0.6059152677857714
bow,0.5568783068783069,0.6059152677857714
bow,0.5568783068783069,0.6067146282973621
bow,0.5582010582010583,0.6067146282973621
bow,0.5582010582010583,0.6107114308553158
bow,0.5648148148148148,0.6107114308553158
bow,0.5648148148148148,0.6123101518784972
